5299.8623046875	0.0	5299.8623046875	0	7
15.299723625183105	0.0	58005.3671875	0	7
84423.0859375	0.0	142063.671875	0	25
61640.29296875	0.0	61640.29296875	0	61
61285.03515625	0.0	61285.03515625	0	20
44595.16015625	0.0	44595.16015625	0	100
61707.86328125	0.0	61707.86328125	0	52
57532.85546875	0.0	57532.85546875	0	7
40380.4140625	0.0	40380.4140625	0	89
30.067785263061523	0.0	58014.3984375	0	7
60989.42578125	0.0	60989.42578125	0	62
84114.5078125	0.0	84114.5078125	0	8
51399.85546875	0.0	51399.85546875	0	25
2779.26611328125	0.0	58038.71484375	0	7
76930.6171875	0.0	76930.6171875	0	11
6156.7421875	0.0	5974.59765625	0	19
87828.46875	0.0	87828.46875	0	1081
61485.1328125	0.0	61485.1328125	0	62
84099.1953125	0.0	84099.1953125	0	8
61318.953125	0.0	61318.953125	0	57
60662.33203125	0.0	60662.33203125	0	23
66636.6640625	0.0	66636.6640625	0	44
864607.5625	0.0	864607.5625	0	6
60985.84375	0.0	60985.84375	0	23
78668.578125	0.0	78668.578125	0	13
61400.22265625	0.0	61400.22265625	0	40
86661.390625	0.0	86661.390625	0	9
61772.01171875	0.0	61772.01171875	0	77
61175.8984375	0.0	61175.8984375	0	32
61231.546875	0.0	61231.546875	0	38
61755.0234375	0.0	61755.0234375	0	100
61649.79296875	0.0	61649.79296875	0	20
61085.390625	0.0	61085.390625	0	66
50329.5859375	0.0	50329.5859375	0	773
20425.1484375	0.0	20425.1484375	0	5
74492.90625	0.0	74492.90625	0	10
